date,close,volume
,AKM.AX,AKM.AX
2025-03-07,0.20999999344348907,1356
2025-03-10,0.2150000035762787,46872
2025-03-11,0.2150000035762787,189443
2025-03-12,0.19499999284744263,33023
2025-03-13,0.19499999284744263,11697
2025-03-14,0.19499999284744263,1104
2025-03-17,0.2199999988079071,148254
2025-03-18,0.22499999403953552,32048
2025-03-19,0.2150000035762787,200
2025-03-20,0.2750000059604645,385857
2025-03-21,0.25,58033
2025-03-24,0.26499998569488525,56895
2025-03-25,0.25,132767
2025-03-26,0.2549999952316284,26586
2025-03-27,0.25999999046325684,10833
2025-03-28,0.2750000059604645,75766
2025-03-31,0.28999999165534973,293025
2025-04-01,0.28999999165534973,73932
2025-04-02,0.28999999165534973,48435
2025-04-03,0.28999999165534973,0
2025-04-04,0.25999999046325684,539939
2025-04-07,0.24500000476837158,102808
2025-04-08,0.26499998569488525,40202
2025-04-09,0.23999999463558197,16224
2025-04-10,0.23999999463558197,119385
2025-04-11,0.2849999964237213,333
2025-04-14,0.2849999964237213,0
2025-04-15,0.25999999046325684,25928
2025-04-16,0.25999999046325684,0
2025-04-17,0.23000000417232513,499659
2025-04-22,0.23000000417232513,69189
2025-04-23,0.2800000011920929,275603
2025-04-24,0.2549999952316284,132922
2025-04-28,0.23000000417232513,326428
2025-04-29,0.23999999463558197,101
2025-04-30,0.23499999940395355,44527
2025-05-01,0.23999999463558197,97280
2025-05-02,0.24500000476837158,67983
2025-05-05,0.2849999964237213,433327
2025-05-06,0.30000001192092896,154428
2025-05-07,0.28999999165534973,33334
2025-05-08,0.28999999165534973,54569
2025-05-09,0.28999999165534973,23105
2025-05-12,0.25999999046325684,51590
2025-05-13,0.2750000059604645,48724
2025-05-14,0.2750000059604645,27513
2025-05-15,0.26499998569488525,337958
2025-05-16,0.2849999964237213,22901
2025-05-19,0.2800000011920929,5863
2025-05-20,0.2800000011920929,374773
2025-05-21,0.2800000011920929,150745
2025-05-22,0.2750000059604645,1657
2025-05-23,0.2750000059604645,53373
2025-05-26,0.2800000011920929,37103
2025-05-27,0.2800000011920929,25873
2025-05-28,0.27000001072883606,184851
2025-05-29,0.25999999046325684,182422
2025-05-30,0.25,82698
2025-06-02,0.2549999952316284,145994
2025-06-03,0.24500000476837158,125332
2025-06-04,0.23499999940395355,43008
2025-06-05,0.23000000417232513,108633
2025-06-06,0.23000000417232513,85493
2025-06-10,0.23000000417232513,14142
2025-06-11,0.23499999940395355,10176
2025-06-12,0.23499999940395355,174930
2025-06-13,0.23499999940395355,195820
2025-06-16,0.23499999940395355,156978
2025-06-17,0.23499999940395355,0
2025-06-18,0.23499999940395355,90166
2025-06-19,0.25,17876
2025-06-20,0.25999999046325684,150599
2025-06-23,0.25999999046325684,251110
2025-06-24,0.27000001072883606,45054
2025-06-25,0.2800000011920929,14985
2025-06-26,0.26499998569488525,78108
2025-06-27,0.25999999046325684,53098
2025-06-30,0.2750000059604645,342980
2025-07-01,0.2750000059604645,51682
2025-07-02,0.2750000059604645,23475
2025-07-03,0.2750000059604645,9993
2025-07-04,0.27000001072883606,2331
2025-07-07,0.27000001072883606,2795
2025-07-08,0.25999999046325684,233907
2025-07-09,0.27000001072883606,5000
2025-07-10,0.26499998569488525,19053
2025-07-11,0.26499998569488525,54601
2025-07-14,0.26499998569488525,155645
2025-07-15,0.26499998569488525,166094
2025-07-16,0.2800000011920929,79681
2025-07-17,0.27000001072883606,23
2025-07-18,0.24500000476837158,36885
2025-07-21,0.24500000476837158,0
2025-07-22,0.24500000476837158,0
2025-07-23,0.27000001072883606,36453
2025-07-24,0.25,61305
2025-07-25,0.27000001072883606,22898
2025-07-28,0.25999999046325684,1782
2025-07-29,0.25999999046325684,90079
2025-07-30,0.25,204400
2025-07-31,0.23999999463558197,23260
2025-08-01,0.2199999988079071,81046
2025-08-04,0.20999999344348907,580779
2025-08-05,0.25,7324
2025-08-06,0.25,0
2025-08-07,0.22499999403953552,1401
2025-08-08,0.2199999988079071,84786
2025-08-11,0.23999999463558197,97678
2025-08-12,0.23499999940395355,38538
2025-08-13,0.23499999940395355,6549
2025-08-14,0.2549999952316284,32465
2025-08-15,0.25,5528
2025-08-18,0.25,4765
2025-08-19,0.23999999463558197,1800
2025-08-20,0.2549999952316284,23794
2025-08-21,0.23999999463558197,2550
2025-08-22,0.23999999463558197,17083
2025-08-25,0.23000000417232513,119129
2025-08-26,0.23000000417232513,95228
2025-08-27,0.23999999463558197,69208
