date,close,volume
,AI1.AX,AI1.AX
2025-03-07,0.06300000101327896,3067013
2025-03-10,0.05900000035762787,2206435
2025-03-11,0.05400000140070915,5691030
2025-03-12,0.05400000140070915,1368548
2025-03-13,0.05999999865889549,623509
2025-03-14,0.057999998331069946,239925
2025-03-17,0.054999999701976776,931765
2025-03-18,0.0560000017285347,1201641
2025-03-19,0.05400000140070915,1085717
2025-03-20,0.05400000140070915,1636546
2025-03-21,0.05900000035762787,1791067
2025-03-24,0.05900000035762787,2021544
2025-03-25,0.05700000002980232,671804
2025-03-26,0.061000000685453415,2970593
2025-03-27,0.05900000035762787,2070097
2025-03-28,0.054999999701976776,1286401
2025-03-31,0.05000000074505806,2027642
2025-04-01,0.05400000140070915,1895796
2025-04-02,0.05000000074505806,1557126
2025-04-03,0.04500000178813934,4032900
2025-04-04,0.0430000014603138,2325856
2025-04-07,0.03700000047683716,4243052
2025-04-08,0.0430000014603138,1724834
2025-04-09,0.03999999910593033,1164577
2025-04-10,0.03999999910593033,2772243
2025-04-11,0.04600000008940697,221949
2025-04-14,0.052000001072883606,2586927
2025-04-15,0.054999999701976776,1911527
2025-04-16,0.05900000035762787,1053411
2025-04-17,0.05299999937415123,897952
2025-04-22,0.04899999871850014,1688750
2025-04-23,0.050999999046325684,572007
2025-04-24,0.05000000074505806,369825
2025-04-28,0.04899999871850014,436999
2025-04-29,0.05000000074505806,92619
2025-04-30,0.05000000074505806,183244
2025-05-01,0.050999999046325684,140801
2025-05-02,0.05000000074505806,229233
2025-05-05,0.04899999871850014,1465835
2025-05-06,0.052000001072883606,750385
2025-05-07,0.057999998331069946,1764916
2025-05-08,0.061000000685453415,1533266
2025-05-09,0.054999999701976776,610634
2025-05-12,0.05900000035762787,447989
2025-05-13,0.0560000017285347,1815918
2025-05-14,0.05999999865889549,1637438
2025-05-15,0.05900000035762787,203162
2025-05-16,0.05900000035762787,613073
2025-05-19,0.0560000017285347,5203865
2025-05-20,0.05999999865889549,75218
2025-05-21,0.05700000002980232,759477
2025-05-22,0.06599999964237213,4390770
2025-05-23,0.0689999982714653,5029608
2025-05-26,0.07100000232458115,1091120
2025-05-27,0.06599999964237213,1369162
2025-05-28,0.06400000303983688,1790177
2025-05-29,0.06700000166893005,3576296
2025-05-30,0.06599999964237213,1425395
2025-06-02,0.05999999865889549,3278845
2025-06-03,0.05999999865889549,873344
2025-06-04,0.054999999701976776,3096005
2025-06-05,0.05999999865889549,1709034
2025-06-06,0.057999998331069946,788853
2025-06-10,0.05999999865889549,1746170
2025-06-11,0.05700000002980232,1617404
2025-06-12,0.05299999937415123,1330225
2025-06-13,0.052000001072883606,2049043
2025-06-16,0.050999999046325684,147462
2025-06-17,0.04899999871850014,1590231
2025-06-18,0.04800000041723251,905405
2025-06-19,0.04500000178813934,1258264
2025-06-20,0.04600000008940697,1170701
2025-06-23,0.04600000008940697,1523578
2025-06-24,0.0430000014603138,2508195
2025-06-25,0.04600000008940697,2295160
2025-06-26,0.04699999839067459,1257642
2025-06-27,0.04600000008940697,1874486
2025-06-30,0.04399999976158142,2125768
2025-07-01,0.04600000008940697,828975
2025-07-02,0.05000000074505806,990448
2025-07-03,0.04800000041723251,1305218
2025-07-04,0.04800000041723251,30000
2025-07-07,0.04699999839067459,1190040
2025-07-08,0.04899999871850014,616741
2025-07-09,0.052000001072883606,7633558
2025-07-10,0.050999999046325684,2403223
2025-07-11,0.05299999937415123,1333051
2025-07-14,0.05400000140070915,1821807
2025-07-15,0.05299999937415123,1531571
2025-07-16,0.05999999865889549,3930529
2025-07-17,0.06300000101327896,9651487
2025-07-18,0.07500000298023224,10606640
2025-07-21,0.0729999989271164,3672214
2025-07-22,0.07500000298023224,4116095
2025-07-23,0.07999999821186066,9344332
2025-07-24,0.07699999958276749,4192020
2025-07-25,0.07500000298023224,3498791
2025-07-28,0.07800000160932541,4076388
2025-07-29,0.07599999755620956,2292390
2025-07-30,0.07699999958276749,1749811
2025-07-31,0.07000000029802322,5072189
2025-08-01,0.07000000029802322,2569085
2025-08-04,0.06700000166893005,2747659
2025-08-05,0.06499999761581421,5876801
2025-08-06,0.0689999982714653,4152334
2025-08-07,0.0689999982714653,1884146
2025-08-08,0.07400000095367432,2401017
2025-08-11,0.07000000029802322,3710905
2025-08-12,0.0689999982714653,3196902
2025-08-13,0.06599999964237213,2630332
2025-08-14,0.07699999958276749,8368606
2025-08-15,0.07800000160932541,11177150
2025-08-18,0.07500000298023224,5356171
2025-08-19,0.07199999690055847,1148077
2025-08-20,0.07000000029802322,4189549
2025-08-21,0.07400000095367432,2058447
2025-08-22,0.07100000232458115,6649884
2025-08-25,0.07000000029802322,2054263
2025-08-26,0.06800000369548798,2182261
2025-08-27,0.07100000232458115,1452320
