date,close,volume
,B4P.AX,B4P.AX
2025-03-07,1.2450000047683716,69138
2025-03-10,1.2400000095367432,62927
2025-03-11,1.2350000143051147,62817
2025-03-12,1.2374999523162842,8634
2025-03-13,1.1799999475479126,85053
2025-03-14,1.1699999570846558,20850
2025-03-17,1.149999976158142,48017
2025-03-18,1.100000023841858,174865
2025-03-19,1.0800000429153442,78630
2025-03-20,1.0750000476837158,410000
2025-03-21,1.0850000381469727,41310
2025-03-24,1.0850000381469727,121122
2025-03-25,1.0850000381469727,25423
2025-03-26,1.0399999618530273,41196
2025-03-27,1.0199999809265137,30403
2025-03-28,1.0399999618530273,19023
2025-03-31,0.9900000095367432,8125
2025-04-01,1.0499999523162842,47444
2025-04-02,1.065000057220459,51598
2025-04-03,1.0700000524520874,1012211
2025-04-04,1.0399999618530273,10734
2025-04-07,1.034999966621399,41770
2025-04-08,1.0750000476837158,24209
2025-04-09,1.0499999523162842,58165
2025-04-10,1.1299999952316284,13171
2025-04-11,1.2000000476837158,118617
2025-04-14,1.1399999856948853,241089
2025-04-15,1.1050000190734863,51963
2025-04-16,1.1200000047683716,7388
2025-04-17,1.100000023841858,17392
2025-04-22,1.0700000524520874,22320
2025-04-23,1.149999976158142,94806
2025-04-24,1.2000000476837158,47455
2025-04-28,1.2100000381469727,43808
2025-04-29,1.25,84278
2025-04-30,1.3899999856948853,74660
2025-05-01,1.2999999523162842,23457
2025-05-02,1.2649999856948853,22042
2025-05-05,1.2300000190734863,11047
2025-05-06,1.184999942779541,9091
2025-05-07,1.184999942779541,0
2025-05-08,1.184999942779541,0
2025-05-09,1.1749999523162842,19793
2025-05-12,1.274999976158142,14405
2025-05-13,1.3300000429153442,50208
2025-05-14,1.3200000524520874,10829
2025-05-15,1.2999999523162842,50607
2025-05-16,1.2999999523162842,581966
2025-05-19,1.2999999523162842,34805
2025-05-20,1.5,68877
2025-05-21,1.4600000381469727,16170
2025-05-22,1.399999976158142,90603
2025-05-23,1.399999976158142,0
2025-05-26,1.399999976158142,67361
2025-05-27,1.4199999570846558,24096
2025-05-28,1.3899999856948853,12343
2025-05-29,1.3899999856948853,5227
2025-05-30,1.3300000429153442,23474
2025-06-02,1.399999976158142,81987
2025-06-03,1.4199999570846558,13817
2025-06-04,1.399999976158142,1500
2025-06-05,1.3849999904632568,1000
2025-06-06,1.350000023841858,24493
2025-06-10,1.3949999809265137,5268
2025-06-11,1.5199999809265137,72619
2025-06-12,1.559999942779541,34113
2025-06-13,1.5750000476837158,62534
2025-06-16,1.4900000095367432,19838
2025-06-17,1.5,25942
2025-06-18,1.5,283
2025-06-19,1.5049999952316284,8
2025-06-20,1.5,881
2025-06-23,1.4600000381469727,31133
2025-06-24,1.465000033378601,10104
2025-06-25,1.600000023841858,99171
2025-06-26,1.5800000429153442,15149
2025-06-27,1.649999976158142,144771
2025-06-30,1.649999976158142,87590
2025-07-01,1.6200000047683716,17967
2025-07-02,1.6799999475479126,34391
2025-07-03,1.6799999475479126,11170
2025-07-04,1.6649999618530273,23539
2025-07-07,1.659999966621399,1004043
2025-07-08,1.659999966621399,903657
2025-07-09,1.6699999570846558,3979
2025-07-10,1.6699999570846558,5512
2025-07-11,1.6799999475479126,13249
2025-07-14,1.7400000095367432,48908
2025-07-15,1.7599999904632568,33740
2025-07-16,1.7300000190734863,36925
2025-07-17,1.6399999856948853,39014
2025-07-18,1.6299999952316284,29244
2025-07-21,1.649999976158142,14500
2025-07-22,1.7350000143051147,11929
2025-07-23,1.7000000476837158,10061
2025-07-24,1.7000000476837158,22114
2025-07-25,1.6399999856948853,114401
2025-07-28,1.6449999809265137,48270
2025-07-29,2.1500000953674316,207453
2025-07-30,2.1500000953674316,225761
2025-07-31,2.059999942779541,60469
2025-08-01,2.0399999618530273,67336
2025-08-04,2.009999990463257,66012
2025-08-05,2.0,34214
2025-08-06,2.0,51668
2025-08-07,2.0,32790
2025-08-08,1.9550000429153442,16710
2025-08-11,1.9500000476837158,29812
2025-08-12,1.9600000381469727,14411
2025-08-13,1.8899999856948853,14760
2025-08-14,1.7699999809265137,89936
2025-08-15,1.7300000190734863,99697
2025-08-18,1.8600000143051147,84813
2025-08-19,1.8899999856948853,32416
2025-08-20,1.8700000047683716,142
2025-08-21,1.8200000524520874,18507
2025-08-22,1.899999976158142,34076
2025-08-25,2.049999952316284,158217
2025-08-26,2.0799999237060547,280605
2025-08-27,2.0,71856
