date,close,volume
,BANK.AX,BANK.AX
2025-03-07,9.770995140075684,5973
2025-03-10,9.761232376098633,250
2025-03-11,9.780756950378418,3897
2025-03-12,9.751471519470215,23943
2025-03-13,9.74170970916748,17030
2025-03-14,9.751471519470215,25614
2025-03-17,9.761232376098633,20861
2025-03-18,9.770995140075684,20879
2025-03-19,9.74170970916748,46336
2025-03-20,9.751471519470215,15501
2025-03-21,9.751471519470215,17307
2025-03-24,9.761232376098633,73388
2025-03-25,9.79051685333252,28191
2025-03-26,9.780756950378418,53507
2025-03-27,9.780756950378418,6526
2025-03-28,9.770995140075684,27886
2025-03-31,9.804882049560547,110466
2025-04-01,9.804882049560547,28045
2025-04-02,9.765583992004395,14109
2025-04-03,9.81470775604248,3499
2025-04-04,9.804882049560547,232539
2025-04-07,9.775409698486328,78588
2025-04-08,9.73611068725586,50452
2025-04-09,9.657515525817871,25648
2025-04-10,9.716463088989258,48564
2025-04-11,9.696813583374023,69218
2025-04-14,9.726286888122559,12218
2025-04-15,9.716463088989258,16733
2025-04-16,9.745936393737793,15742
2025-04-17,9.765583992004395,219882
2025-04-22,9.75576114654541,15595
2025-04-23,9.765583992004395,18181
2025-04-24,9.795058250427246,17694
2025-04-28,9.804882049560547,55210
2025-04-29,9.785233497619629,31712
2025-04-30,9.800067901611328,171204
2025-05-01,9.800067901611328,11925
2025-05-02,9.819825172424316,153469
2025-05-05,9.80994701385498,7205
2025-05-06,9.80994701385498,44296
2025-05-07,9.819825172424316,25689
2025-05-08,9.80994701385498,255853
2025-05-09,9.829705238342285,121811
2025-05-12,9.80994701385498,37134
2025-05-13,9.819825172424316,33335
2025-05-14,9.819825172424316,120900
2025-05-15,9.829705238342285,105716
2025-05-16,9.839584350585938,8167
2025-05-19,9.819825172424316,89895
2025-05-20,9.84946346282959,72087
2025-05-21,9.859342575073242,32462
2025-05-22,9.84946346282959,12733
2025-05-23,9.859342575073242,38961
2025-05-26,9.859342575073242,77313
2025-05-27,9.859342575073242,21353
2025-05-28,9.84946346282959,33202
2025-05-29,9.839584350585938,949
2025-05-30,9.867968559265137,86646
2025-06-02,9.867968559265137,10370
2025-06-03,9.848113059997559,41643
2025-06-04,9.848113059997559,23461
2025-06-05,9.858040809631348,3552
2025-06-06,9.858040809631348,229847
2025-06-10,9.867968559265137,61772
2025-06-11,9.87789535522461,10727
2025-06-12,9.867968559265137,6247
2025-06-13,9.87789535522461,63618
2025-06-16,9.867968559265137,39023
2025-06-17,9.87789535522461,29003
2025-06-18,9.867968559265137,95687
2025-06-19,9.87789535522461,69312
2025-06-20,9.867968559265137,24614
2025-06-23,9.867968559265137,23482
2025-06-24,9.887823104858398,41532
2025-06-25,9.897750854492188,25599
2025-06-26,9.897750854492188,10102
2025-06-27,9.897750854492188,26687
2025-06-30,9.885980606079102,11859
2025-07-01,9.915877342224121,26944
2025-07-02,9.925843238830566,21239
2025-07-03,9.895946502685547,6687
2025-07-04,9.915877342224121,21914
2025-07-07,9.925843238830566,44275
2025-07-08,9.915877342224121,35769
2025-07-09,9.915877342224121,4996
2025-07-10,9.935809135437012,12505
2025-07-11,9.915877342224121,81357
2025-07-14,9.925843238830566,19665
2025-07-15,9.915877342224121,25157
2025-07-16,9.915877342224121,53284
2025-07-17,9.935809135437012,15074
2025-07-18,9.935809135437012,21060
2025-07-21,9.94577407836914,17025
2025-07-22,9.94577407836914,14973
2025-07-23,9.935809135437012,366490
2025-07-24,9.935809135437012,2238
2025-07-25,9.94577407836914,31754
2025-07-28,9.94577407836914,7316
2025-07-29,9.94577407836914,4903
2025-07-30,9.965705871582031,76093
2025-07-31,9.970000267028809,20792
2025-08-01,9.970000267028809,42162
2025-08-04,9.979999542236328,67519
2025-08-05,9.979999542236328,46824
2025-08-06,9.979999542236328,72653
2025-08-07,9.979999542236328,3895
2025-08-08,9.989999771118164,7029
2025-08-11,10.0,85667
2025-08-12,10.0,35289
2025-08-13,10.010000228881836,18169
2025-08-14,10.010000228881836,28163
2025-08-15,10.0,10658
2025-08-18,10.0,4474
2025-08-19,10.010000228881836,21416
2025-08-20,10.010000228881836,17441
2025-08-21,10.020000457763672,10993
2025-08-22,10.020000457763672,5908
2025-08-25,10.020000457763672,78315
2025-08-26,10.010000228881836,24036
2025-08-27,10.020000457763672,12294
