date,close,volume
,AASF.AX,AASF.AX
2025-03-07,3.710383415222168,182101
2025-03-10,3.710383415222168,32850
2025-03-11,3.680936098098755,127034
2025-03-12,3.6220409870147705,597788
2025-03-13,3.5925936698913574,25926
2025-03-14,3.6220409870147705,17452
2025-03-17,3.661304473876953,154497
2025-03-18,3.6416728496551514,60454
2025-03-19,3.6416728496551514,43282
2025-03-20,3.661304473876953,82291
2025-03-21,3.680936098098755,55396
2025-03-24,3.661304473876953,65271
2025-03-25,3.6514885425567627,18903
2025-03-26,3.680936098098755,93192
2025-03-27,3.6514885425567627,45225
2025-03-28,3.661304473876953,48596
2025-03-31,3.612225294113159,26471
2025-04-01,3.6416728496551514,198421
2025-04-02,3.6514885425567627,46612
2025-04-03,3.6220409870147705,59736
2025-04-04,3.5238826274871826,68847
2025-04-07,3.37664532661438,78860
2025-04-08,3.455171823501587,82879
2025-04-09,3.3864612579345703,84047
2025-04-10,3.5631461143493652,76618
2025-04-11,3.4944353103637695,24746
2025-04-14,3.5435142517089844,76117
2025-04-15,3.5631461143493652,32027
2025-04-16,3.5435142517089844,43309
2025-04-17,3.553330183029175,47063
2025-04-22,3.553330183029175,41672
2025-04-23,3.631856918334961,91992
2025-04-24,3.6416728496551514,87281
2025-04-28,3.690751791000366,108568
2025-04-29,3.7005677223205566,16307
2025-04-30,3.710383415222168,139432
2025-05-01,3.7496466636657715,108662
2025-05-02,3.7790942192077637,181458
2025-05-05,3.73983097076416,90559
2025-05-06,3.73983097076416,51090
2025-05-07,3.73983097076416,89577
2025-05-08,3.7496466636657715,81776
2025-05-09,3.788910150527954,64881
2025-05-12,3.788910150527954,40641
2025-05-13,3.8183577060699463,140124
2025-05-14,3.808542013168335,71254
2025-05-15,3.808542013168335,148321
2025-05-16,3.8281736373901367,84932
2025-05-19,3.808542013168335,68062
2025-05-20,3.8183577060699463,55178
2025-05-21,3.8478052616119385,37126
2025-05-22,3.7987258434295654,174780
2025-05-23,3.808542013168335,84675
2025-05-26,3.7987258434295654,63255
2025-05-27,3.808542013168335,20224
2025-05-28,3.837989330291748,26516
2025-05-29,3.837989330291748,37766
2025-05-30,3.8183577060699463,99544
2025-06-02,3.8183577060699463,24873
2025-06-03,3.8478052616119385,94879
2025-06-04,3.8478052616119385,40340
2025-06-05,3.8772525787353516,81790
2025-06-06,3.85762095451355,39941
2025-06-10,3.8772525787353516,138161
2025-06-11,3.9067001342773438,59338
2025-06-12,3.8772525787353516,32338
2025-06-13,3.837989330291748,29918
2025-06-16,3.85762095451355,56984
2025-06-17,3.8772525787353516,28885
2025-06-18,3.8674368858337402,2066
2025-06-19,3.8674368858337402,25869
2025-06-20,3.85762095451355,98141
2025-06-23,3.85762095451355,52642
2025-06-24,3.8674368858337402,74478
2025-06-25,3.887068510055542,28384
2025-06-26,3.8968842029571533,76306
2025-06-27,3.8968842029571533,50013
2025-06-30,3.9067001342773438,11979
2025-07-01,3.880000114440918,210616
2025-07-02,3.940000057220459,106694
2025-07-03,3.9200000762939453,41652
2025-07-04,3.930000066757202,102675
2025-07-07,3.9600000381469727,41491
2025-07-08,3.9200000762939453,36543
2025-07-09,3.930000066757202,52816
2025-07-10,3.940000057220459,22584
2025-07-11,3.930000066757202,63066
2025-07-14,3.9200000762939453,155383
2025-07-15,3.950000047683716,75899
2025-07-16,3.9100000858306885,70007
2025-07-17,3.940000057220459,46190
2025-07-18,4.0,49843
2025-07-21,3.9600000381469727,4246
2025-07-22,3.990000009536743,88437
2025-07-23,4.03000020980835,44911
2025-07-24,4.010000228881836,44592
2025-07-25,3.990000009536743,44871
2025-07-28,4.0,40172
2025-07-29,4.010000228881836,7051
2025-07-30,4.019999980926514,63328
2025-07-31,4.010000228881836,18252
2025-08-01,3.990000009536743,81377
2025-08-04,3.9800000190734863,60462
2025-08-05,4.010000228881836,55575
2025-08-06,4.050000190734863,13866
2025-08-07,4.03000020980835,17696
2025-08-08,4.050000190734863,38250
2025-08-11,4.050000190734863,45934
2025-08-12,4.050000190734863,127321
2025-08-13,4.059999942779541,24487
2025-08-14,4.079999923706055,43152
2025-08-15,4.099999904632568,103798
2025-08-18,4.099999904632568,62331
2025-08-19,4.050000190734863,22993
2025-08-20,4.059999942779541,24743
2025-08-21,4.090000152587891,52770
2025-08-22,4.050000190734863,304272
2025-08-25,4.090000152587891,61994
2025-08-26,4.059999942779541,20707
2025-08-27,4.059999942779541,8689
