date,open,high,low,close,volume
2022-08-22,52.676106221273656,53.610360325205235,52.50714694571167,53.26250076293945,489894
2022-08-23,52.48726799539516,53.89858824739761,52.35806139201675,52.67610549926758,901437
2022-08-24,55.140948052237555,59.424609980691365,54.027793700558014,59.40473175048828,1340987
2022-08-25,59.036998337877215,59.86192409971893,58.13255964934063,58.4903564453125,807195
2022-08-26,58.14249891582456,59.474310153756974,58.08286421870454,58.75870895385742,621681
2022-08-29,56.393253442779354,56.999522439589605,55.50868920621183,55.91618347167969,766173
2022-08-30,55.7671033859206,58.89785095523129,55.449059260620174,58.023231506347656,558120
2022-08-31,58.122614245099776,59.086687555796104,56.154714954749075,58.41084289550781,720839
2022-09-01,57.426895090297506,58.95251428488536,57.3772014073288,57.913902282714844,563626
2022-09-02,57.82445047180662,58.44066046392231,56.39325197003907,56.71129608154297,412311
2022-09-05,57.14860724569929,57.61573620512472,56.30380326383859,56.9001350402832,405105
2022-09-06,56.91006856092419,58.19218596746117,56.87031589209426,57.407012939453125,421811
2022-09-07,56.999524537305,57.556103663148036,56.45288642322592,57.17842483520508,456644
2022-09-08,58.540051266671874,58.937604507970796,57.75487821238309,58.63943862915039,597688
2022-09-09,60.4642108200547,63.05112631597181,59.59858965114812,60.15576934814453,927689
2022-09-12,60.911946827785094,61.15073704054595,59.83737948385524,60.046321868896484,406602
2022-09-13,60.59355978492299,62.08601195898019,60.0761759091229,60.444313049316406,606169
2022-09-14,57.847445225030945,58.44442836747475,57.479308087600316,58.19568634033203,609953
2022-09-15,59.459288636430635,59.49908826910908,58.155882927977345,58.404624938964844,529404
2022-09-16,57.33006587930714,57.787754129965734,55.36002932426319,55.43962860107422,1643731
2022-09-19,54.84263729390272,56.44453644534477,54.733190202238696,56.26544189453125,466498
2022-09-20,56.8226307874682,57.43950996832268,56.38484237902122,57.33006286621094,418825
2022-09-21,56.4146931839657,56.553988113536874,55.76796238752564,56.27539825439453,428879
2022-09-23,55.190876430402454,55.708260248261034,52.67360479779227,53.0616455078125,679215
2022-09-26,51.90748158422551,54.55410025302019,51.90748158422551,53.8277702331543,590961
2022-09-27,53.0019488359773,54.5739963919055,52.822854282130784,54.4546012878418,505843
2022-09-28,54.2556091274064,54.59389843228478,52.80295661637069,53.38998794555664,573409
2022-09-29,54.68344609595509,55.39982434554034,54.06656693409119,54.8028450012207,497183
2022-09-30,53.72827852689303,53.73822653808075,51.320457496232564,51.73834228515625,795820
2022-10-03,50.96227047844739,51.76819226064469,50.121521166893594,51.14136505126953,426931
2022-10-04,52.78305716875166,54.9918875746381,52.295524923174455,54.8028450012207,710389
2022-10-05,55.469469391921244,58.016588994056534,55.469469391921244,57.89719009399414,835839
2022-10-06,57.927045316340674,58.016592599200955,57.38976161917898,57.529056549072266,370712
2022-10-07,56.93207866041966,57.49921020131181,55.61872100830078,55.61872100830078,467527
2022-10-10,54.36505889892578,54.77299568703147,53.34024292294126,54.36505889892578,562466
2022-10-11,54.006863107010496,54.92223566239297,53.48450717191613,53.64867401123047,438640
2022-10-12,53.230796889307946,54.77299678774818,53.230796889307946,54.48445510864258,598171
2022-10-13,54.096411211565474,54.15611066027939,52.98204807075215,53.19099044799805,360846
2022-10-14,54.63369702347495,55.240628158472084,54.394903014680246,54.991886138916016,487236
2022-10-17,54.275513814753374,55.12123905058417,53.28054562824826,54.81279754638672,468887
2022-10-18,56.18585145385827,57.698203465255006,55.97690526220643,57.429561614990234,478708
2022-10-19,57.70814527693386,58.12603002433977,56.60373016521571,57.44945526123047,369759
2022-10-20,56.92212614959008,57.1012207177101,55.688367786432394,56.02665710449219,500166
2022-10-21,55.49932300640622,56.066454556583736,54.8326961579704,55.787864685058594,353933
2022-10-24,57.250468597514946,57.5489582851642,55.678417089458705,56.56393814086914,393343
2022-10-25,57.310162051883154,57.70815081709849,55.92715697578821,56.534088134765625,394569
2022-10-26,57.20071563526261,57.26041128994576,56.22564359308249,56.544036865234375,370548
2022-10-27,57.23056223534272,57.82754154238414,56.65347894910106,56.89227294921875,286808
2022-10-28,56.49429063867914,56.71318484738769,55.84756361508926,55.937110900878906,251641
2022-10-31,57.708152964375934,58.70312111893414,57.349963821454615,57.867347717285156,361898
2022-11-01,57.70815073226022,58.93196105957031,57.3002139564902,58.93196105957031,432075
2022-11-02,58.95185995721197,59.31999709167255,57.190765963789445,57.459407806396484,334188
2022-11-03,54.85259028754545,57.60367637002726,54.73319138741644,57.01166915893555,332978
2022-11-04,55.907252527394625,57.6683464050293,55.758009599426714,57.6683464050293,381341
2022-11-07,57.7081501659299,57.98674002113578,54.335208892822266,54.335208892822266,421230
2022-11-08,55.300325895937505,55.60876356150809,54.23570659336538,54.60384750366211,337752
2022-11-09,54.59390344264683,54.872497116380686,52.80296146236883,53.300445556640625,433951
2022-11-10,52.29552583706059,53.190994869188735,51.7482903337853,52.156227111816406,400165
2022-11-11,55.708269679466405,59.867233150981285,55.40977619114749,57.5688591003418,873405
2022-11-14,57.708148984237994,58.58372196260149,56.539062242364615,56.613685607910156,433864
2022-11-15,56.26544589480456,57.728050231933594,55.97690423181274,57.728050231933594,338734
2022-11-16,57.83749791000364,59.08120806068451,56.89227743638575,57.9966926574707,446623
2022-11-17,59.10110375370253,59.5985877792539,58.354877715375494,58.72301483154297,511094
2022-11-18,58.73296589593651,58.73296589593651,57.529055402423644,58.50412368774414,377439
2022-11-21,58.44443101304698,58.44443101304698,57.071373898325135,57.240516662597656,302781
2022-11-22,57.01167013120152,57.927042736958164,57.01167013120152,57.3897590637207,363428
2022-11-23,57.170859586011936,57.170859586011936,53.32033454149295,53.56907653808594,761483
2022-11-24,54.126265857591335,55.36002416925805,53.72827710160087,54.95208740234375,424659
2022-11-25,55.320224534558584,56.006754948867034,54.72324519607496,54.95208740234375,218631
2022-11-28,55.121233842095876,55.85750810505664,54.72324508689942,55.41972351074219,283202
2022-11-29,55.320226399836606,55.952033286611965,54.56405229256065,55.29037857055664,343082
2022-11-30,54.82273528837904,56.70322799682617,54.53419745292572,56.70322799682617,889492
2022-12-01,58.981706470903546,59.00658219106347,56.48433826422883,57.3897590637207,403133
2022-12-02,57.70815059374245,57.91709298669583,56.08635150569495,57.67830276489258,450102
2022-12-05,57.24051049245049,58.036487965938896,56.39478917124642,57.26041030883789,335606
2022-12-06,55.46946724222846,56.812672554108616,54.83268831524819,55.887351989746094,380847
2022-12-07,54.932190300194584,55.35007889419027,52.9024543762207,52.9024543762207,573091
2022-12-08,52.81290666372769,53.2009436014424,52.395018103148956,52.58406066894531,343394
2022-12-09,52.93230712364121,53.53923831141726,52.67361327532568,53.230796813964844,383988
2022-12-12,53.1909953786137,53.72827908033761,52.16617941812352,53.310394287109375,330061
2022-12-13,53.6287815619948,54.643645673616625,53.40988736766356,54.37500762939453,339953
2022-12-14,55.18092976415807,55.58886653222227,53.94717144901361,54.693397521972656,308524
2022-12-15,53.79792125373339,54.67349418572652,53.001947586240476,54.384952545166016,368497
2022-12-16,52.932303643543506,54.67349781737387,52.86265618023046,54.22576141357422,725947
2022-12-19,53.92726692772626,55.06152985240601,53.797920023621906,54.52424621582031,184549
2022-12-20,54.126268393642405,54.126268393642405,51.09161252690795,51.23091125488281,408054
2022-12-21,51.83783438395951,52.59401223469283,51.04186069542595,52.21592330932617,331061
2022-12-22,52.87260546777207,53.69843083199726,52.534316154011485,52.992000579833984,355202
2022-12-23,51.987084712381886,52.395021493233116,51.74829069152892,52.056732177734375,149330
2022-12-28,51.549302176171786,51.91743933577474,50.35533961487581,50.62398147583008,234529
2022-12-29,51.02196182030509,51.02196182030509,49.28076768397484,50.19614028930664,393873
2022-12-30,51.26075089322959,51.26075089322959,50.325482356436595,50.494625091552734,265272
2023-01-03,50.29564171135248,50.46478827888076,48.534547543276915,48.922584533691406,304483
2023-01-04,49.89765264888567,50.484683990478516,49.390216783092406,50.484683990478516,355383
2023-01-05,50.24588983439577,51.201058314386536,49.40016845439393,49.439964294433594,319375
2023-01-06,49.101673756223114,49.808103985178356,48.733536625416846,49.579261779785156,307622
2023-01-09,49.937447914094946,50.69362580074691,49.658858058750596,50.216041564941406,371462
2023-01-10,50.41503197016965,50.61402634992138,49.70860552777798,50.26578903198242,368405
2023-01-11,50.2657907168036,50.862770080566406,49.89765356899994,50.862770080566406,351641
2023-01-12,51.41995251302854,51.51944780637836,50.663774619762215,50.95231628417969,515225
2023-01-13,51.29060694326645,51.99703341292167,51.071716533043656,51.64879608154297,339290
2023-01-16,52.44476488652895,54.00686441787259,52.375117426825874,53.718326568603516,388370
2023-01-17,54.17601362901096,54.18596163995789,52.87260405584265,53.18104553222656,373281
