date,open,high,low,close,volume
2022-08-22,3.6439520060154558,3.669082885810556,3.6188215256621383,3.6271982192993164,2474518
2022-08-23,3.602068204773267,3.660706266142064,3.5769373217281863,3.593691110610962,2283056
2022-08-24,3.602067738945999,3.6439520060154558,3.5853139522298596,3.6271982192993164,1838250
2022-08-25,3.6690830119303026,3.6858367992223307,3.6355754373462466,3.6439521312713623,1389449
2022-08-26,3.6523294722942707,3.694213743643518,3.6271985899312633,3.677459955215454,1350903
2022-08-29,3.6020684324369854,3.618822222378661,3.526676177978515,3.5266761779785156,2696344
2022-08-30,3.5350521926396583,3.6355753123782777,3.5350521926396583,3.6271982192993164,2693287
2022-08-31,3.627198554433922,3.6439523426980256,3.518298730996338,3.5434296131134033,7223222
2022-09-01,3.484790908823732,3.5266755762524333,3.476414215003067,3.5099217891693115,5121925
2022-09-02,3.5350528675186106,3.5434299621968477,3.484791497774766,3.493168592453003,3334415
2022-09-05,3.518298625946045,3.5266757195488814,3.442906780729558,3.518298625946045,1789658
2022-09-06,3.518298625946045,3.585314176443312,3.5015448381821805,3.518298625946045,3143462
2022-09-07,3.5015448381821805,3.5266757195488814,3.459660568493423,3.518298625946045,2781239
2022-09-08,3.5434298582115766,3.6020683209128577,3.5434298582115766,3.576937437057495,2294642
2022-09-09,3.5434297439626348,3.602068204773267,3.5434297439626348,3.593691110610962,1427390
2022-09-12,3.6188219978713576,3.719344731285103,3.602068208969067,3.7025909423828125,2718832
2022-09-13,3.744474993427427,3.786359662926543,3.719344511281406,3.769605875015259,2543117
2022-09-14,3.6607063714694537,3.669083465872788,3.5936912140101627,3.6188220977783203,1955953
2022-09-15,3.6271988053263726,3.648141141965534,3.576937437057495,3.576937437057495,2431406
2022-09-16,3.5518065341448293,3.597879754392146,3.543429839199219,3.5853145122528076,3922979
2022-09-19,3.576937189641611,3.5936909779057147,3.509922036585196,3.5434296131134033,3088902
2022-09-20,3.593691110610962,3.6104448994937375,3.560183532845411,3.593691110610962,1957549
2022-09-21,3.5685606270077157,3.602068204773267,3.53505264980033,3.593691110610962,3090041
2022-09-23,3.5434299504143163,3.627198899708844,3.4177763267515955,3.4261534214019775,4461225
2022-09-26,3.384268658190213,3.509922278554284,3.375891963201594,3.4680376052856445,4313810
2022-09-27,3.47641457627077,3.5015450597861073,3.447095146247098,3.4512836933135986,4559697
2022-09-28,3.4261533314588526,3.4847913947047306,3.401022447609299,3.4680376052856445,5201530
2022-09-29,3.535052645425233,3.5685606225911486,3.459660795266968,3.4847912788391113,2812055
2022-09-30,3.434529888501107,3.476414560087467,3.3842685222625732,3.3842685222625732,3407217
2022-10-03,3.375891800544228,3.409399377767937,3.3423840235996045,3.359138011932373,1835200
2022-10-04,3.409399289352847,3.5015449246075434,3.4010221955432467,3.476414442062378,3837493
2022-10-05,3.4764143562572873,3.5266757195488814,3.442906780729558,3.518298625946045,5158250
2022-10-06,3.509921931785017,3.5518062014737746,3.493168144021152,3.518298625946045,1547839
2022-10-07,3.5182988565631925,3.5182988565631925,3.4680374899770707,3.4847912788391113,2216585
2022-10-10,3.434529771898012,3.5015449246075434,3.4010221955432467,3.476414442062378,2260255
2022-10-11,3.493168462834273,3.505733704943519,3.4429070949554443,3.4429070949554443,2201818
2022-10-12,3.4596607874466003,3.5266759427432786,3.4512836933135986,3.4512836933135986,2897288
2022-10-13,3.4596606538849954,3.4847911364301605,3.451283560075395,3.476414442062378,2734242
2022-10-14,3.489532947540283,3.5070245325517924,3.4632958827935028,3.489532947540283,3352501
2022-10-17,3.454550302674006,3.467668731201183,3.410821860060646,3.437058925628662,2109446
2022-10-18,3.489533178843711,3.5332616229868816,3.4632961123578085,3.5070247650146484,2137649
2022-10-19,3.5332613887849176,3.5594986620453533,3.4632958827935028,3.489532947540283,1897196
2022-10-20,3.4370587225849194,3.454550098596963,3.4108216585668543,3.419567346572876,2064366
2022-10-21,3.4283132189943277,3.489533038329609,3.4064488935463255,3.4458045959472656,3180708
2022-10-24,3.498278867672345,3.542007520329185,3.472041801186443,3.5070247650146484,1631503
2022-10-25,3.5420074462890625,3.5507529264212168,3.5070246917057855,3.5420074462890625,1373587
2022-10-26,3.5594985362239395,3.6032267674092093,3.5420071603443724,3.550752639770508,2159928
2022-10-27,3.5857358091472284,3.638209942897401,3.568244431230504,3.5944817066192627,2638153
2022-10-28,3.5769899961042615,3.59448137239459,3.515769970574459,3.5245158672332764,2492137
2022-10-31,3.5857354528392085,3.646955477978093,3.576989973263541,3.638209581375122,3419804
2022-11-01,3.638209957394927,3.7038029376145265,3.6294644769153885,3.699429988861084,1517552
2022-11-02,3.725667086055599,3.7344125661166063,3.6469556803699006,3.655701160430908,3640346
