date,open,high,low,close,volume
2022-08-22,30.902298992616398,30.902298992616398,30.024497985839844,30.024497985839844,188565
2022-08-23,28.316093759371217,30.6946460672277,26.428354175413133,30.317096710205078,670084
2022-08-24,30.364289202898867,30.73240144290023,28.797467306808088,28.948486328125,400038
2022-08-25,28.372726453592534,29.96786696294513,28.33497259671854,29.703582763671875,264886
2022-08-26,29.713018210111027,29.89235396012622,29.335470683991108,29.47705078125,189437
2022-08-29,28.542622781551447,28.693641806827742,28.221706902767124,28.297216415405273,208528
2022-08-30,28.28777762777847,28.533183995021986,27.70257935228831,28.0990047454834,417439
2022-08-31,27.995179588359267,28.646450288507033,27.93854790147781,28.618133544921875,533274
2022-09-01,29.033433513513263,29.033433513513263,27.9857375225899,28.561498641967773,321898
2022-09-02,28.78802845848588,28.78802845848588,28.108442861012456,28.117881774902344,93537
2022-09-05,28.127318629143996,28.344410046032213,27.504364720465375,27.815841674804688,106958
2022-09-06,27.815842455943258,28.2453031444455,27.655384517366116,27.99517822265625,162329
2022-09-07,28.03293540694772,28.25946395605917,27.749773370341746,28.221708297729492,191311
2022-09-08,28.448237565200937,29.09950828552246,28.448237565200937,29.09950828552246,209024
2022-09-09,29.118385526238352,29.25996564510852,28.56150216509866,28.6558895111084,130440
2022-09-12,29.11838447995878,29.8074090205808,28.693642338321194,29.703582763671875,107383
2022-09-13,30.28878274730471,30.562505859961625,29.75077723653913,30.53418731689453,197220
2022-09-14,29.4959335746833,30.383169960401755,29.4959335746833,30.062255859375,367135
2022-09-15,30.20383519252127,30.269905793958692,29.071190652686177,29.250526428222656,416758
2022-09-16,28.986239270193096,29.63750990428659,28.88241482148883,29.16557502746582,1102969
2022-09-19,29.165574453974212,29.486490307925163,28.589815139770508,28.589815139770508,136512
2022-09-20,28.580378523013344,28.68420297801908,28.023495190542533,28.165075302124023,179405
2022-09-21,28.12731843343163,28.259461425463414,27.466610674427578,27.57987403869629,240997
2022-09-23,27.258959527454593,27.47605095362089,25.97529780031334,26.17350959777832,383862
2022-09-26,25.78652241030009,26.258457305950646,25.390097025942076,26.060245513916016,312183
2022-09-27,26.381160900629798,26.532179920430753,25.569432318983118,26.4849853515625,868326
2022-09-28,26.390601504085893,26.720956328695852,25.68269908004553,26.14519691467285,336159
2022-09-29,26.42835404692171,27.0418690486675,26.173508772257094,26.956920623779297,311063
2022-09-30,26.381162421105085,26.607690963862467,25.99889449253954,26.211265563964844,1103514
2022-10-03,26.428356116623846,26.428356116623846,25.20132601703901,25.22964096069336,183532
2022-10-04,25.531678329026313,27.079626083374023,25.493924471758184,27.079626083374023,294814
2022-10-05,27.428855424030125,28.21226727288341,27.2872753164617,28.18395233154297,233948
2022-10-06,27.621034529339262,27.954966124646525,27.36342859599591,27.592411041259766,220296
2022-10-07,27.287105725289752,27.544711702164058,27.048582077026367,27.048582077026367,188220
2022-10-10,26.523825895845192,26.972251467459795,25.81779619689694,25.88458251953125,215581
2022-10-11,25.999075354404987,26.266222471886884,25.646059585582154,25.875043869018555,241439
2022-10-12,25.87504349724956,26.60015371181341,25.760551357176364,26.323467254638672,269607
2022-10-13,26.33300678904489,26.647857880031474,25.45523983541704,25.550649642944336,172880
2022-10-14,26.256683850369473,26.571534995837077,25.474326568891847,25.541112899780273,162554
2022-10-17,25.54111105224309,25.770093521493074,24.87324415208746,25.273963928222656,149469
2022-10-18,25.579273894214275,26.48566442756025,25.531569895529078,26.218517303466797,198274
2022-10-19,26.571531295776367,26.733727428115902,26.237597868043117,26.571531295776367,136848
2022-10-20,26.104025721058317,26.18989437038739,25.054521422429183,25.293045043945312,183523
2022-10-21,25.073605223600296,25.178554385782206,24.472524642944336,24.472524642944336,197890
2022-10-24,25.226257708172266,25.598353960463513,24.949569444823886,25.426616668701172,172852
2022-10-25,25.760550803686378,26.161270555646464,25.617436996512943,26.03723907470703,143137
2022-10-26,26.52382756705916,27.03903949377056,26.170813605237726,26.686023712158203,160448
2022-10-27,26.571532782954826,26.98179371829259,26.09448552229061,26.69556427001953,342787
2022-10-28,26.40933724502186,26.714647207657105,24.78737579378345,25.741470336914062,569756
2022-10-31,26.476120665934893,27.678279876708984,26.208973568054855,27.678279876708984,388715
2022-11-01,27.143990532488694,27.850020277396155,27.124908204839347,27.334808349609375,332792
2022-11-02,27.143991044751818,27.9168071312257,26.614468271130303,27.268022537231445,517711
2022-11-03,26.51428752887021,26.848219154339407,26.247140408703977,26.63831901550293,147711
2022-11-04,26.61923622850247,26.94362850460318,25.96091051291093,26.437957763671875,207100
2022-11-07,26.790976432955137,27.029500084181514,26.48566645055194,26.600156784057617,129016
2022-11-08,27.268019141098243,27.268019141098243,26.084942248723536,26.285301208496094,241204
2022-11-09,26.237598650928433,26.724187062466005,25.941829866586673,26.027698516845703,195747
2022-11-10,25.827339081091903,25.951372391212637,25.417078134954124,25.77009391784668,96990
2022-11-11,27.773692751125953,28.861359948676878,27.000874860432578,27.926347732543945,268894
2022-11-14,28.155328993187148,28.155328993187148,27.115365839655883,27.35388946533203,168628
2022-11-15,27.4588418909129,28.069461822509766,27.372973235558224,28.069461822509766,180540
2022-11-16,28.05037876345908,28.05037876345908,27.50654517358386,27.697364807128906,102620
2022-11-17,27.954969314511704,28.136247786785628,27.43975920882649,27.897724151611328,176764
2022-11-18,28.05037962712762,28.05037962712762,27.38251452873824,27.506546020507812,144649
2022-11-21,27.65919903930563,27.821395175353754,27.182151794433594,27.182151794433594,146901
2022-11-22,27.40159161419025,27.40159161419025,26.533365820878085,26.790971755981445,230632
2022-11-23,26.867302274896637,27.04858074821264,26.36163151029554,26.71464729309082,117523
2022-11-24,26.9913374290463,27.115368927815826,26.628780457644197,27.010417938232422,138087
2022-11-25,27.191692910112764,27.70690480717239,27.08674193409155,27.449298858642578,89297
2022-11-28,27.477922283817303,28.02175770538225,27.201235810893213,27.687824249267578,155449
