date,open,high,low,close,volume
2022-08-22,7.405754505609285,7.423557208209107,7.281138982928864,7.3612494468688965,4559118
2022-08-23,6.9606980227239985,6.969598950186553,6.453332424163818,6.453332424163818,16913141
2022-08-24,6.542343456846749,6.680311432575617,6.435529786602346,6.613552570343018,7990883
2022-08-25,6.586848994682743,6.613552198522665,6.426628073884118,6.444430351257324,6458838
2022-08-26,6.497837607816714,6.569046717309537,6.444430351257324,6.444430351257324,4241675
2022-08-29,6.3643202394709775,6.462232976076928,6.302012057187233,6.38212251663208,3737875
2022-08-30,6.40882671456427,6.511190142453417,6.319815314947512,6.48003625869751,4582602
2022-08-31,6.531314305498417,6.621277223829587,6.4683400481780815,6.540310382843018,6495458
2022-09-01,6.5762956966054675,6.738228953207233,6.540310528471742,6.711240291595459,9101562
2022-09-02,6.747225741180164,6.77421483289479,6.675255401910571,6.756222248077393,4482891
2022-09-05,6.738229146425221,6.7832108223707435,6.7292330686223485,6.774214744567871,3045813
2022-09-06,6.792206935929302,6.810199519470455,6.639269761340985,6.648265838623047,3818468
2022-09-07,6.549306458608662,6.63027286529541,6.486332205428298,6.63027286529541,3696983
2022-09-08,6.729232807853416,6.756221898170268,6.603284720654526,6.720236301422119,3876263
2022-09-09,6.630273907791661,6.666259078416487,6.549307488374339,6.612281322479248,3214624
2022-09-12,6.675254928423291,6.711240095505598,6.6122806715407405,6.648265838623047,2059970
2022-09-13,6.657262802124023,6.684251464800906,6.621277632570142,6.657262802124023,2986274
2022-09-14,6.567300073686752,6.62127782962399,6.522318395917184,6.612281322479248,4718369
2022-09-15,6.702243854673867,6.702243854673867,6.549307103005861,6.594288349151611,4717688
2022-09-16,6.468340007105452,6.486332590657436,6.40536575018499,6.450347423553467,10853627
2022-09-19,6.441350632584979,6.459343215341702,6.360384224668231,6.405365467071533,3219428
2022-09-20,6.4143619729384005,6.4233580498282565,6.360384224668231,6.405365467071533,2383595
2022-09-21,6.342392251831174,6.396370005292144,6.279417991638184,6.279417991638184,2788433
2022-09-23,6.279417490110891,6.288413567147358,6.1714619918111895,6.180458068847656,3087277
2022-09-26,6.117484541544692,6.243432629047819,6.117484541544692,6.2164435386657715,3658183
2022-09-27,6.28841408951894,6.333395765368902,6.2254402581014565,6.270421504974365,4529891
2022-09-28,6.252428320523628,6.342391663591776,6.234435737705401,6.306406497955322,3960721
2022-09-29,6.288414085942789,6.4323551911945795,6.288414085942789,6.378377437591553,3545665
2022-09-30,6.315403072364234,6.400867740238937,6.270421397286782,6.297410488128662,3877762
2022-10-03,6.27042186128034,6.27042186128034,6.1624663478785076,6.198451519012451,3223397
