date,open,high,low,close,volume,ticker
2022-08-22,0.81,0.815,0.795,0.8,1074383.0,BGL.AX
2022-08-23,0.8,0.82,0.7925,0.805,1624394.0,BGL.AX
2022-08-24,0.81,0.815,0.795,0.805,1184009.0,BGL.AX
2022-08-25,0.81,0.84,0.81,0.825,950860.0,BGL.AX
2022-08-26,0.845,0.845,0.82,0.825,620287.0,BGL.AX
2022-08-29,0.78,0.8125,0.78,0.79,1235219.0,BGL.AX
2022-08-30,0.785,0.825,0.785,0.805,797431.0,BGL.AX
2022-08-31,0.805,0.83,0.795,0.83,912940.0,BGL.AX
2022-09-01,0.82,0.82,0.78,0.785,1358164.0,BGL.AX
2022-09-02,0.785,0.785,0.765,0.77,1050640.0,BGL.AX
2022-09-05,0.775,0.79,0.7725,0.775,440486.0,BGL.AX
2022-09-06,0.79,0.8,0.78,0.78,440206.0,BGL.AX
2022-09-07,0.78,0.78,0.755,0.755,608806.0,BGL.AX
2022-09-08,0.795,0.795,0.775,0.79,616163.0,BGL.AX
2022-09-09,0.78,0.805,0.77,0.79,1356025.0,BGL.AX
2022-09-12,0.81,0.81,0.775,0.775,1381826.0,BGL.AX
2022-09-13,0.79,0.82,0.79,0.81,2271763.0,BGL.AX
2022-09-14,0.78,0.81,0.77,0.8,2133584.0,BGL.AX
2022-09-15,0.8,0.805,0.78,0.78,947435.0,BGL.AX
2022-09-16,0.76,0.76,0.7275,0.74,3345015.0,BGL.AX
2022-09-19,0.75,0.77,0.74,0.75,803544.0,BGL.AX
2022-09-20,0.75,0.77,0.75,0.765,723276.0,BGL.AX
2022-09-21,0.76,0.775,0.745,0.745,1255720.0,BGL.AX
2022-09-23,0.745,0.755,0.735,0.745,599178.0,BGL.AX
2022-09-26,0.725,0.74,0.6675,0.685,3643603.0,BGL.AX
2022-09-27,0.675,0.705,0.675,0.695,1177135.0,BGL.AX
2022-09-28,0.7,0.715,0.68,0.69,1059839.0,BGL.AX
2022-09-29,0.72,0.73,0.705,0.705,2146032.0,BGL.AX
2022-09-30,0.7,0.75,0.7,0.75,2406485.0,BGL.AX
2022-10-03,0.745,0.745,0.715,0.73,1087838.0,BGL.AX
2022-10-04,0.77,0.79,0.7575,0.775,2044413.0,BGL.AX
2022-10-05,0.795,0.815,0.79,0.81,2510323.0,BGL.AX
2022-10-06,0.8,0.83,0.795,0.825,1634474.0,BGL.AX
2022-10-07,0.825,0.835,0.815,0.82,832360.0,BGL.AX
2022-10-10,0.795,0.795,0.77,0.77,876293.0,BGL.AX
2022-10-11,0.76,0.76,0.7275,0.74,1353373.0,BGL.AX
2022-10-12,0.74,0.75,0.72,0.73,2645263.0,BGL.AX
2022-10-13,0.73,0.73,0.71,0.715,1257201.0,BGL.AX
2022-10-14,0.71,0.71,0.695,0.705,845290.0,BGL.AX
2022-10-17,0.69,0.69,0.68,0.685,1508060.0,BGL.AX
2022-10-18,0.7,0.715,0.6875,0.7,826499.0,BGL.AX
2022-10-19,0.695,0.71,0.69,0.69,690958.0,BGL.AX
2022-10-20,0.68,0.695,0.675,0.69,1284235.0,BGL.AX
2022-10-21,0.69,0.69,0.67,0.67,1569750.0,BGL.AX
2022-10-24,0.69,0.73,0.685,0.72,2281046.0,BGL.AX
2022-10-25,0.72,0.735,0.715,0.73,1787659.0,BGL.AX
2022-10-26,0.715,0.75,0.715,0.75,2384293.0,BGL.AX
2022-10-27,0.755,0.78,0.755,0.77,1526072.0,BGL.AX
2022-10-28,0.765,0.765,0.73,0.73,637494.0,BGL.AX
2022-10-31,0.73,0.745,0.7275,0.74,989594.0,BGL.AX
2022-11-01,0.74,0.76,0.7325,0.76,347723.0,BGL.AX
2022-11-02,0.77,0.77,0.755,0.77,731475.0,BGL.AX
