date,open,high,low,close,volume,ticker
2022-08-22,0.785,0.79,0.785,0.79,49182.0,AHX.AX
2022-08-23,0.8,0.8,0.8,0.8,16692.0,AHX.AX
2022-08-24,0.8,0.81,0.79,0.8,205678.0,AHX.AX
2022-08-25,0.78,0.8175,0.78,0.81,219501.0,AHX.AX
2022-08-26,0.85,0.85,0.795,0.8,65190.0,AHX.AX
2022-08-29,0.8,0.82,0.7725,0.8,223881.0,AHX.AX
2022-08-30,0.79,0.8,0.75,0.8,210351.0,AHX.AX
2022-08-31,0.8,0.8,0.795,0.795,92895.0,AHX.AX
2022-09-01,0.78,0.79,0.775,0.79,725105.0,AHX.AX
2022-09-02,0.78,0.785,0.77,0.77,134383.0,AHX.AX
2022-09-05,0.77,0.79,0.75,0.75,171306.0,AHX.AX
2022-09-06,0.765,0.765,0.74,0.745,71968.0,AHX.AX
2022-09-07,0.75,0.76,0.735,0.74,202947.0,AHX.AX
2022-09-08,0.74,0.75,0.74,0.75,53703.0,AHX.AX
2022-09-09,0.75,0.78,0.74,0.77,199978.0,AHX.AX
2022-09-12,0.75,0.76,0.75,0.76,14000.0,AHX.AX
2022-09-13,0.77,0.775,0.765,0.765,20002.0,AHX.AX
2022-09-14,0.74,0.745,0.74,0.74,149125.0,AHX.AX
2022-09-15,0.75,0.75,0.75,0.75,30352.0,AHX.AX
2022-09-16,0.75,0.75,0.75,0.75,4.0,AHX.AX
2022-09-19,0.75,0.75,0.75,0.75,5003.0,AHX.AX
2022-09-20,0.75,0.75,0.74,0.74,9308.0,AHX.AX
2022-09-21,0.74,0.74,0.74,0.74,0.0,AHX.AX
2022-09-23,0.76,0.76,0.735,0.735,34027.0,AHX.AX
2022-09-26,0.735,0.735,0.735,0.735,0.0,AHX.AX
2022-09-27,0.795,0.795,0.795,0.795,5392.0,AHX.AX
2022-09-28,0.795,0.795,0.795,0.795,0.0,AHX.AX
2022-09-29,0.795,0.795,0.795,0.795,0.0,AHX.AX
2022-09-30,0.795,0.795,0.795,0.795,0.0,AHX.AX
2022-10-03,0.725,0.745,0.725,0.745,63769.0,AHX.AX
2022-10-04,0.77,0.77,0.77,0.77,6000.0,AHX.AX
2022-10-05,0.77,0.77,0.77,0.77,0.0,AHX.AX
2022-10-06,0.77,0.77,0.77,0.77,2597.0,AHX.AX
2022-10-07,0.77,0.77,0.745,0.75,41248.0,AHX.AX
2022-10-10,0.765,0.765,0.74,0.74,1544580.0,AHX.AX
2022-10-11,0.74,0.755,0.74,0.745,8450.0,AHX.AX
2022-10-12,0.755,0.755,0.74,0.74,13744.0,AHX.AX
2022-10-13,0.73,0.73,0.725,0.73,24961.0,AHX.AX
2022-10-14,0.755,0.76,0.73,0.73,38530.0,AHX.AX
2022-10-17,0.725,0.735,0.725,0.73,69043.0,AHX.AX
2022-10-18,0.715,0.725,0.715,0.725,34818.0,AHX.AX
2022-10-19,0.725,0.725,0.7125,0.7125,16544.0,AHX.AX
2022-10-20,0.74,0.75,0.735,0.7425,439821.0,AHX.AX
2022-10-21,0.73,0.73,0.725,0.73,66734.0,AHX.AX
2022-10-24,0.73,0.73,0.72,0.73,58821.0,AHX.AX
2022-10-25,0.73,0.73,0.725,0.725,5736.0,AHX.AX
2022-10-26,0.725,0.735,0.725,0.7325,3499.0,AHX.AX
2022-10-27,0.735,0.735,0.7325,0.735,45276.0,AHX.AX
2022-10-28,0.73,0.74,0.73,0.74,24340.0,AHX.AX
