date,open,high,low,close,volume,ticker
2022-08-22,180.01,180.29,178.45,178.61,587493.0,MQG.AX
2022-08-23,176.32,176.36,172.1,172.57,988069.0,MQG.AX
2022-08-24,173.08,174.69,172.87,173.34,686927.0,MQG.AX
2022-08-25,174.76,176.75,173.87,176.3,496290.0,MQG.AX
2022-08-26,176.8,179.35,176.02,178.5,513770.0,MQG.AX
2022-08-29,173.02,174.68,171.56,174.06,562625.0,MQG.AX
2022-08-30,175.79,176.94,174.13,175.17,451979.0,MQG.AX
2022-08-31,174.89,177.48,174.89,177.26,865906.0,MQG.AX
2022-09-01,174.18,175.475,172.66,174.45,782580.0,MQG.AX
2022-09-02,175.55,178.49,175.5,177.2,719950.0,MQG.AX
2022-09-05,178.84,179.35,177.33,179.35,449236.0,MQG.AX
2022-09-06,179.45,179.74,178.0,178.18,618984.0,MQG.AX
2022-09-07,177.05,177.98,172.2,172.72,775520.0,MQG.AX
2022-09-08,174.99,178.65,174.69,178.38,628830.0,MQG.AX
2022-09-09,178.37,180.43,175.94,177.83,786891.0,MQG.AX
2022-09-12,180.0,181.37,179.34,181.06,477015.0,MQG.AX
2022-09-13,184.06,184.18,181.57,182.25,553095.0,MQG.AX
2022-09-14,176.57,177.32,174.4,176.3,771626.0,MQG.AX
2022-09-15,175.97,177.15,175.05,176.54,872720.0,MQG.AX
2022-09-16,175.19,175.7,171.66,172.67,1655015.0,MQG.AX
2022-09-19,171.94,173.0,170.67,173.0,494188.0,MQG.AX
2022-09-20,174.84,175.24,172.06,172.85,471159.0,MQG.AX
2022-09-21,170.55,172.31,170.4,170.86,628047.0,MQG.AX
2022-09-23,167.16,167.49,163.75,165.57,1103349.0,MQG.AX
2022-09-26,160.18,164.99,160.18,163.52,1062543.0,MQG.AX
2022-09-27,161.87,162.74,160.72,162.01,1026550.0,MQG.AX
2022-09-28,162.03,163.0,157.12,158.04,1107109.0,MQG.AX
2022-09-29,160.07,161.16,159.22,159.51,966730.0,MQG.AX
2022-09-30,157.57,157.91,152.1,152.74,1925648.0,MQG.AX
2022-10-03,152.7,153.4,149.51,151.41,912445.0,MQG.AX
2022-10-04,154.0,158.28,153.51,158.28,956365.0,MQG.AX
2022-10-05,162.51,164.59,161.03,162.1,1006463.0,MQG.AX
2022-10-06,160.62,163.7,160.0,163.23,627553.0,MQG.AX
2022-10-07,161.67,162.77,160.52,161.36,671982.0,MQG.AX
2022-10-10,158.0,159.93,157.3,159.48,575554.0,MQG.AX
2022-10-11,160.97,162.16,158.56,158.56,684753.0,MQG.AX
2022-10-12,159.03,159.84,157.43,158.34,772444.0,MQG.AX
2022-10-13,158.25,159.5,156.67,157.2,746706.0,MQG.AX
2022-10-14,160.81,161.28,159.6,160.91,766008.0,MQG.AX
2022-10-17,158.07,159.19,154.11,154.21,774436.0,MQG.AX
2022-10-18,158.0,162.69,157.72,162.32,916163.0,MQG.AX
2022-10-19,162.23,163.19,161.37,162.34,728004.0,MQG.AX
2022-10-20,160.83,161.355,156.3,157.69,1041750.0,MQG.AX
2022-10-21,156.27,158.17,155.33,157.69,1308149.0,MQG.AX
2022-10-24,161.53,162.59,160.57,161.46,517056.0,MQG.AX
2022-10-25,162.65,165.25,162.54,165.0,546362.0,MQG.AX
2022-10-26,167.33,167.5,165.63,166.0,869005.0,MQG.AX
2022-10-27,166.05,168.2,164.14,166.54,710489.0,MQG.AX
2022-10-28,169.5,173.2,165.0,166.5,1352665.0,MQG.AX
2022-10-31,170.0,170.02,168.11,169.5,1009179.0,MQG.AX
2022-11-01,169.95,172.0,169.08,172.0,716419.0,MQG.AX
2022-11-02,172.0,172.59,168.71,168.88,840470.0,MQG.AX
2022-11-03,165.82,167.74,165.4,166.45,718967.0,MQG.AX
2022-11-04,164.96,170.37,164.1,170.37,1320706.0,MQG.AX
2022-11-07,168.14,169.15,166.9,168.2,734560.0,MQG.AX
2022-11-08,169.0,170.29,168.44,169.74,643163.0,MQG.AX
