date,open,high,low,close,volume,ticker
2022-08-22,2.23,2.32,2.12,2.16,71723.0,DSK.AX
2022-08-23,2.18,2.2,2.12,2.2,32696.0,DSK.AX
2022-08-24,2.19,2.19,2.08,2.12,34856.0,DSK.AX
2022-08-25,2.15,2.29,2.12,2.26,46910.0,DSK.AX
2022-08-26,2.2,2.24,2.16,2.21,56574.0,DSK.AX
2022-08-29,2.17,2.17,2.1,2.14,51980.0,DSK.AX
2022-08-30,2.11,2.18,2.09,2.1,30263.0,DSK.AX
2022-08-31,2.11,2.24,2.11,2.24,97809.0,DSK.AX
2022-09-01,2.2,2.25,2.17,2.21,16888.0,DSK.AX
2022-09-02,2.3,2.45,2.27,2.41,232892.0,DSK.AX
2022-09-05,2.41,2.41,2.2,2.35,115037.0,DSK.AX
2022-09-06,2.35,2.38,2.32,2.38,27316.0,DSK.AX
2022-09-07,2.35,2.37,2.28,2.34,31463.0,DSK.AX
2022-09-08,2.35,2.4,2.13,2.18,293202.0,DSK.AX
2022-09-09,2.18,2.19,2.06,2.07,488269.0,DSK.AX
2022-09-12,2.07,2.07,1.955,2.0,198253.0,DSK.AX
2022-09-13,2.0,2.01,1.98,2.0,317288.0,DSK.AX
2022-09-14,2.0,2.01,1.975,2.0,665166.0,DSK.AX
2022-09-15,2.0,2.04,1.99,2.0,240540.0,DSK.AX
2022-09-16,2.02,2.05,1.905,1.955,226037.0,DSK.AX
2022-09-19,1.95,1.965,1.85,1.87,227174.0,DSK.AX
2022-09-20,1.88,1.91,1.87,1.9,67354.0,DSK.AX
2022-09-21,1.91,1.945,1.755,1.83,96692.0,DSK.AX
2022-09-23,1.835,1.86,1.75,1.86,200261.0,DSK.AX
2022-09-26,1.855,1.855,1.71,1.75,77643.0,DSK.AX
2022-09-27,1.77,1.84,1.76,1.805,42385.0,DSK.AX
2022-09-28,1.845,1.9,1.81,1.9,20804.0,DSK.AX
2022-09-29,1.895,1.895,1.87,1.895,20047.0,DSK.AX
2022-09-30,1.89,1.95,1.81,1.95,98497.0,DSK.AX
2022-10-03,1.97,1.97,1.91,1.94,60465.0,DSK.AX
2022-10-04,1.97,2.05,1.97,2.05,66216.0,DSK.AX
2022-10-05,2.06,2.09,1.985,2.0,30502.0,DSK.AX
2022-10-06,2.05,2.06,2.02,2.02,11966.0,DSK.AX
2022-10-07,2.02,2.04,1.965,2.02,41011.0,DSK.AX
